Set,Set,Set,Set,Set,Set,Set,Run #1,Run #1,Run #1,Run #1,Run #2,Run #2,Run #2,Run #2,Run #3,Run #3,Run #3,Run #3,Run #4,Run #4,Run #4,Run #4,Run #5,Run #5,Run #5,Run #5,Run #6,Run #6,Run #6,Run #6,Run #7,Run #7,Run #7,Run #7,Run #8,Run #8,Run #8,Run #8,Run #9,Run #9,Run #9,Run #9,Run #10,Run #10,Run #10,Run #10
,,,,,,,3.13,0.33,-0.3,19.96,3.13,0.4,0.04,-2.25,3.13,0.33,-0.14,-4.3,3.13,0.41,0.08,-1.35,3.13,0.4,-0.16,-1.26,3.13,0.49,0.57,2.63,3.13,0.43,0.79,-3.33,3.13,0.53,0.82,1.03,3.13,0.4,0.43,-1.35,3.13,0.46,0.65,0.8
,,,,,,,3.14,0.33,0.06,20.08,3.14,0.4,-0.04,-2.4,3.14,0.33,-0.26,4.97,3.14,0.41,0.16,8.13,3.14,0.4,-0.13,2.48,3.14,0.49,0.62,6,3.14,0.43,0.72,-1.02,3.14,0.54,0.81,-3.42,3.14,0.4,0.36,-1.82,3.14,0.46,0.66,1.22
,,,,,,,3.15,0.33,0.1,-2.93,3.15,0.4,-0.01,8.32,3.15,0.33,-0.04,12.83,3.15,0.41,0.24,0.42,3.15,0.4,-0.11,3.39,3.15,0.5,0.69,3.32,3.15,0.44,0.77,4.78,3.15,0.55,0.75,-3.62,3.15,0.4,0.39,7.44,3.15,0.47,0.68,1.83
,,,,,,,3.16,0.33,0,-3.83,3.16,0.4,0.13,8.04,3.16,0.33,0,3.09,3.16,0.42,0.17,-0.35,3.16,0.4,-0.06,3.82,3.16,0.51,0.68,-2.7,3.16,0.45,0.82,0.64,3.16,0.56,0.73,-2.07,3.16,0.41,0.5,5.93,3.16,0.48,0.7,0.91
,,,,,,,3.17,0.33,0.03,-5.28,3.17,0.4,0.16,-3.82,3.17,0.33,0.02,12.74,3.17,0.42,0.23,7.13,3.17,0.4,-0.03,4.3,3.17,0.51,0.63,-2.09,3.17,0.46,0.78,-1.51,3.17,0.56,0.71,-2.56,3.17,0.41,0.51,6.38,3.17,0.48,0.69,0.3
,,,,,,,3.18,0.33,-0.11,5.32,3.18,0.41,0.05,2.34,3.18,0.33,0.25,5.5,3.18,0.42,0.32,5.19,3.18,0.4,0.02,4.4,3.18,0.52,0.64,0.92,3.18,0.47,0.79,0.6,3.18,0.57,0.68,-2.49,3.18,0.42,0.63,7.69,3.18,0.49,0.7,1.54
,,,,,,,3.19,0.33,0.13,14.42,3.19,0.41,0.2,18.12,3.19,0.33,0.13,-4.85,3.19,0.42,0.34,0.69,3.19,0.4,0.06,3.44,3.19,0.53,0.65,0.36,3.19,0.47,0.79,-1.04,3.19,0.58,0.66,-2.99,3.19,0.43,0.66,0.05,3.19,0.5,0.72,-0.18
,,,,,,,3.2,0.33,0.18,0.88,3.2,0.41,0.41,6.27,3.2,0.33,0.15,11.79,3.2,0.43,0.33,1.71,3.2,0.4,0.09,3.74,3.2,0.53,0.65,0.86,3.2,0.48,0.77,0.31,3.2,0.58,0.62,-3.07,3.2,0.43,0.63,-0.7,3.2,0.5,0.7,-2.46
,,,,,,,3.21,0.33,0.15,10.6,3.21,0.41,0.33,-4.96,3.21,0.34,0.37,5.47,3.21,0.43,0.37,5.79,3.21,0.4,0.13,1.16,3.21,0.54,0.67,0.99,3.21,0.49,0.8,1.78,3.21,0.59,0.6,-2.42,3.21,0.44,0.65,1.77,3.21,0.51,0.68,0.01
,,,,,,,3.22,0.34,0.39,8.25,3.22,0.42,0.31,1.24,3.22,0.34,0.26,-3.63,3.22,0.43,0.45,4.29,3.22,0.4,0.11,-2.27,3.22,0.55,0.67,1.21E-12,3.22,0.5,0.8,-1.83,3.22,0.59,0.57,-3.35,3.22,0.45,0.67,1.28,3.22,0.52,0.7,-0.07
,,,,,,,3.23,0.34,0.32,-3.08,3.23,0.42,0.35,1.92,3.23,0.34,0.3,3.34,3.23,0.44,0.46,0.26,3.23,0.4,0.09,2.45,3.23,0.55,0.67,0.07,3.23,0.5,0.76,-4.53,3.23,0.6,0.53,-3.93,3.23,0.45,0.68,1.28,3.23,0.53,0.67,0.64
,,,,,,,3.24,0.34,0.33,2.49,3.24,0.42,0.35,-0.59,3.24,0.34,0.33,4.24,3.24,0.44,0.45,1.6,3.24,0.4,0.16,8.03,3.24,0.56,0.67,-0.36,3.24,0.51,0.71,-3.21,3.24,0.6,0.5,-3.27,3.24,0.46,0.69,1.34,3.24,0.53,0.71,-0.46
,,,,,,,3.25,0.35,0.37,3.38,3.25,0.43,0.34,4.51,3.25,0.35,0.38,4.85,3.25,0.45,0.49,2.68,3.25,0.41,0.25,5.25,3.25,0.57,0.66,-0.86,3.25,0.52,0.7,1.92,3.25,0.61,0.46,-4.21,3.25,0.47,0.7,0.85,3.25,0.54,0.66,-3.97
,,,,,,,3.26,0.35,0.4,3.86,3.26,0.43,0.44,7.13,3.26,0.35,0.43,3.47,3.26,0.45,0.5,1.71,3.26,0.41,0.27,3.93,3.26,0.57,0.65,-0.86,3.26,0.53,0.75,1.22,3.26,0.61,0.41,-4.87,3.26,0.47,0.71,0.85,3.26,0.55,0.63,0.22
,,,,,,,3.27,0.35,0.44,3.94,3.27,0.44,0.48,0.91,3.27,0.36,0.45,2.95,3.27,0.46,0.52,1.77,3.27,0.41,0.32,7.45,3.27,0.58,0.65,-0.86,3.27,0.53,0.72,-4.71,3.27,0.62,0.37,-3.93,3.27,0.48,0.72,0.79,3.27,0.55,0.67,-0.8
,,,,,,,3.28,0.36,0.48,3,3.28,0.44,0.46,0.21,3.28,0.36,0.49,3.43,3.28,0.46,0.54,1.28,3.28,0.42,0.42,6.89,3.28,0.58,0.64,-0.78,3.28,0.54,0.66,-4.9,3.28,0.62,0.33,-3.35,3.28,0.49,0.73,1.22,3.28,0.56,0.62,-4.42
,,,,,,,3.29,0.36,0.5,2.9,3.29,0.45,0.49,2.25,3.29,0.37,0.52,3.33,3.29,0.47,0.55,1.11,3.29,0.42,0.46,-1.46,3.29,0.59,0.63,-1.13,3.29,0.55,0.62,-3.49,3.29,0.62,0.3,-3.7,3.29,0.5,0.74,1.9,3.29,0.56,0.58,-3.57
,,,,,,,3.3,0.37,0.54,3.99,3.3,0.45,0.51,1.28,3.3,0.37,0.55,4.47,3.3,0.47,0.56,2.69,3.3,0.42,0.39,-0.63,3.3,0.6,0.61,-2.06,3.3,0.55,0.59,-2.92,3.3,0.63,0.26,-4.72,3.3,0.5,0.76,1.07,3.3,0.57,0.54,-2.64
,,,,,,,3.31,0.37,0.58,2.85,3.31,0.46,0.51,1.23,3.31,0.38,0.61,2.95,3.31,0.48,0.6,2.01,3.31,0.43,0.45,5.46,3.31,0.6,0.59,-2.72,3.31,0.56,0.57,-3.43,3.31,0.63,0.21,-4.88,3.31,0.51,0.77,-3.6,3.31,0.58,0.53,-2.07
,,,,,,,3.32,0.38,0.59,-0.05,3.32,0.46,0.53,1.77,3.32,0.38,0.61,-0.91,3.32,0.49,0.6,-0.8,3.32,0.43,0.5,2.51,3.32,0.61,0.56,-1.71,3.32,0.56,0.52,-3.49,3.32,0.63,0.16,-3.79,3.32,0.52,0.69,-6.41,3.32,0.58,0.5,-2.5
,,,,,,,3.33,0.39,0.58,0.83,3.33,0.47,0.55,1.34,3.33,0.39,0.59,-0.07,3.33,0.49,0.58,1.83,3.33,0.44,0.5,3.11,3.33,0.61,0.55,-1.48,3.33,0.57,0.5,-2.85,3.33,0.63,0.13,-4.14,3.33,0.52,0.64,-0.25,3.33,0.59,0.48,-2.92
,,,,,,,3.34,0.39,0.61,-2.26,3.34,0.47,0.56,0.86,3.34,0.39,0.61,-3.69,3.34,0.5,0.64,5.04,3.34,0.44,0.56,2.3,3.34,0.62,0.53,-3.08,3.34,0.57,0.46,-3.86,3.34,0.63,0.08,-5.32,3.34,0.53,0.69,2.45,3.34,0.59,0.44,-3.43
,,,,,,,3.35,0.4,0.54,-11.2,3.35,0.48,0.57,0.43,3.35,0.4,0.52,-2.55,3.35,0.51,0.69,-0.35,3.35,0.45,0.55,0.69,3.35,0.63,0.49,-2.65,3.35,0.58,0.42,-3.85,3.35,0.63,0.02,-4.38,3.35,0.54,0.69,-3.07,3.35,0.59,0.41,-3.43
,,,,,,,3.36,0.4,0.39,3.81,3.36,0.48,0.57,4.11,3.36,0.4,0.56,9.68,3.36,0.51,0.63,-4.47,3.36,0.45,0.57,2.25,3.36,0.63,0.48,-1.98,3.36,0.58,0.39,-3.78,3.36,0.63,-0.01,-3.71,3.36,0.55,0.63,-2.9,3.36,0.6,0.38,-3.43
,,,,,,,3.37,0.41,0.61,22.35,3.37,0.49,0.65,3.12,3.37,0.41,0.71,8.2,3.37,0.52,0.6,-3.32,3.37,0.46,0.59,1.34,3.37,0.63,0.45,-2.92,3.37,0.59,0.34,-4.36,3.37,0.63,-0.05,-4.81,3.37,0.55,0.63,-0.08,3.37,0.6,0.34,-3.43
,,,,,,,3.38,0.41,0.83,6.79,3.38,0.5,0.63,-5.35,3.38,0.42,0.72,-0.38,3.38,0.52,0.57,-1.32,3.38,0.47,0.6,0.8,3.38,0.64,0.42,-3.51,3.38,0.59,0.3,-3.86,3.38,0.63,-0.11,-4.38,3.38,0.56,0.63,-2.36,3.38,0.61,0.31,-3.43
,,,,,,,3.39,0.42,0.75,-5.07,3.39,0.5,0.54,-0.92,3.39,0.43,0.7,-1.35,3.39,0.53,0.57,2.41,3.39,0.47,0.61,1.22,3.39,0.64,0.38,-3,3.39,0.59,0.27,-3.71,3.39,0.63,-0.14,-3.72,3.39,0.56,0.58,-4.06,3.39,0.61,0.27,-3.36
,,,,,,,3.4,0.43,0.73,-1.82,3.4,0.51,0.61,3.83,3.4,0.43,0.7,2.95,3.4,0.54,0.61,0.9,3.4,0.48,0.62,1.65,3.4,0.65,0.36,-2.92,3.4,0.59,0.22,-4.72,3.4,0.63,-0.18,-4.89,3.4,0.57,0.54,-2.64,3.4,0.61,0.24,-3.79
,,,,,,,3.41,0.44,0.71,-1.19,3.41,0.51,0.62,-2.51,3.41,0.44,0.76,4.03,3.41,0.54,0.59,-2.7,3.41,0.48,0.64,2.26,3.41,0.65,0.32,-3.43,3.41,0.6,0.17,-4.87,3.41,0.63,-0.24,-3.96,3.41,0.57,0.53,-2,3.41,0.61,0.2,-4.37
,,,,,,,3.42,0.44,0.71,1.72,3.42,0.52,0.56,-3.32,3.42,0.45,0.78,-1.29,3.42,0.55,0.56,-1.78,3.42,0.49,0.67,1.59,3.42,0.65,0.29,-3.27,3.42,0.6,0.13,-3.79,3.42,0.63,-0.26,-3.29,3.42,0.58,0.5,-2.92,3.42,0.61,0.15,-3.94
,,,,,,,3.43,0.45,0.75,2.05,3.43,0.52,0.55,-0.86,3.43,0.46,0.74,-1.51,3.43,0.55,0.55,-1.14,3.43,0.5,0.67,-0.99,3.43,0.66,0.26,-4.29,3.43,0.6,0.09,-4.15,3.43,0.62,-0.3,-4.39,3.43,0.58,0.47,-3.43,3.43,0.62,0.12,-3.36
,,,,,,,3.44,0.46,0.75,-0.86,3.44,0.53,0.54,-0.79,3.44,0.46,0.75,0.54,3.44,0.56,0.54,-2.21,3.44,0.5,0.65,0.07,3.44,0.66,0.2,-4.46,3.44,0.6,0.04,-5.31,3.44,0.62,-0.35,-3.96,3.44,0.59,0.44,-3.43,3.44,0.62,0.09,-3.87
,,,,,,,3.45,0.47,0.73,-0.97,3.45,0.53,0.54,-1.22,3.45,0.47,0.75,-0.67,3.45,0.56,0.51,-1.78,3.45,0.51,0.67,-0.11,3.45,0.66,0.17,-3.35,3.45,0.6,-0.01,-4.45,3.45,0.62,-0.38,-3.45,3.45,0.59,0.4,-3.43,3.45,0.62,0.04,-3.87
,,,,,,,3.46,0.47,0.73,0.18,3.46,0.54,0.52,-1.71,3.46,0.48,0.73,1.04,3.46,0.57,0.5,-1.14,3.46,0.52,0.65,-3.16,3.46,0.66,0.14,-3.87,3.46,0.6,-0.05,-3.29,3.46,0.61,-0.42,-3.45,3.46,0.6,0.37,-3.43,3.46,0.62,0.01,-3.79
,,,,,,,3.47,0.48,0.73,-1.23,3.47,0.55,0.5,-1.71,3.47,0.49,0.77,3.61,3.47,0.57,0.49,-2.07,3.47,0.52,0.61,1.16,3.47,0.66,0.09,-3.95,3.47,0.6,-0.08,-4.23,3.47,0.61,-0.45,-3.53,3.47,0.6,0.33,-3.35,3.47,0.62,-0.04,-4.46
,,,,,,,3.48,0.49,0.7,-1.96,3.48,0.55,0.48,-1.71,3.48,0.49,0.81,-0.66,3.48,0.58,0.46,-2.57,3.48,0.53,0.67,2.94,3.48,0.66,0.06,-3.36,3.48,0.6,-0.13,-4.88,3.48,0.6,-0.49,-3.02,3.48,0.6,0.3,-3.78,3.48,0.62,-0.08,-3.52
,,,,,,,3.49,0.49,0.69,-0.12,3.49,0.55,0.47,-1.64,3.49,0.5,0.76,-5.68,3.49,0.58,0.43,-2.57,3.49,0.54,0.67,-2.86,3.49,0.66,0.03,-3.87,3.49,0.6,-0.17,-3.8,3.49,0.6,-0.51,-2.95,3.49,0.61,0.26,-4.37,3.49,0.62,-0.11,-2.86
,,,,,,,3.5,0.5,0.7,1.11,3.5,0.56,0.45,-2.07,3.5,0.51,0.69,-4.96,3.5,0.59,0.41,-2.57,3.5,0.54,0.61,-4.19,3.5,0.66,-0.02,-4.04,3.5,0.59,-0.21,-4.31,3.5,0.59,-0.55,-3.6,3.5,0.61,0.21,-3.86,3.5,0.62,-0.14,-3.95
,,,,,,,3.51,0.51,0.72,-0.21,3.51,0.56,0.43,-2.57,3.51,0.52,0.66,-3.19,3.51,0.59,0.38,-2.57,3.51,0.55,0.59,-1.85,3.51,0.66,-0.06,-2.93,3.51,0.59,-0.26,-4.46,3.51,0.59,-0.58,-2.74,3.51,0.61,0.18,-3.79,3.51,0.61,-0.18,-3.52
,,,,,,,3.52,0.52,0.7,-5.14,3.52,0.57,0.4,-2.57,3.52,0.52,0.63,-1.71,3.52,0.59,0.36,-2.5,3.52,0.56,0.58,-0.64,3.52,0.66,-0.08,-3.36,3.52,0.59,-0.3,-3.38,3.52,0.58,-0.6,-1.59,3.52,0.61,0.14,-4.3,3.52,0.61,-0.21,-2.86
,,,,,,,3.53,0.52,0.61,-5.59,3.53,0.57,0.37,-2.57,3.53,0.53,0.62,-1.51,3.53,0.6,0.33,-3,3.53,0.56,0.57,-2.07,3.53,0.66,-0.12,-4.04,3.53,0.59,-0.33,-3.95,3.53,0.58,-0.61,-2.59,3.53,0.61,0.09,-4.37,3.53,0.61,-0.24,-3.95
,,,,,,,3.54,0.53,0.59,-2,3.54,0.58,0.35,-2.57,3.54,0.53,0.6,-3,3.54,0.6,0.3,-3,3.54,0.57,0.54,-2.64,3.54,0.66,-0.16,-3.01,3.54,0.58,-0.37,-3.53,3.54,0.57,-0.65,-2.81,3.54,0.61,0.05,-3.95,3.54,0.61,-0.29,-3.53
,,,,,,,3.55,0.53,0.57,-2.93,3.55,0.58,0.32,-2.57,3.55,0.54,0.56,-2.99,3.55,0.6,0.27,-2.93,3.55,0.57,0.52,-2.07,3.55,0.66,-0.18,-3.01,3.55,0.58,-0.4,-2.95,3.55,0.56,-0.67,-1.37,3.55,0.61,0.01,-3.36,3.55,0.6,-0.31,-2.94
,,,,,,,3.56,0.54,0.53,-3.56,3.56,0.58,0.3,-2.5,3.56,0.55,0.54,-3,3.56,0.61,0.24,-3.51,3.56,0.58,0.49,-2.64,3.56,0.66,-0.22,-3.1,3.56,0.57,-0.43,-3.45,3.56,0.56,-0.68,-0.8,3.56,0.61,-0.02,-3.79,3.56,0.6,-0.35,-3.6
,,,,,,,3.57,0.54,0.5,-2.5,3.57,0.58,0.27,-2.93,3.57,0.55,0.5,-3,3.57,0.61,0.2,-3,3.57,0.58,0.47,-2.07,3.57,0.65,-0.24,-2.59,3.57,0.57,-0.47,-3.45,3.57,0.55,-0.69,-1.3,3.57,0.61,-0.06,-4.3,3.57,0.6,-0.38,-2.66
,,,,,,,3.58,0.55,0.48,-2.93,3.58,0.59,0.24,-3.51,3.58,0.56,0.48,-2.86,3.58,0.61,0.18,-2.93,3.58,0.59,0.45,-2.5,3.58,0.65,-0.27,-2.51,3.58,0.57,-0.5,-3.59,3.58,0.54,-0.71,-1.43,3.58,0.61,-0.1,-4.38,3.58,0.59,-0.4,-2.01
,,,,,,,3.59,0.55,0.44,-3.43,3.59,0.59,0.2,-3,3.59,0.56,0.45,-3.93,3.59,0.61,0.14,-3.44,3.59,0.59,0.42,-3,3.59,0.65,-0.29,-2.94,3.59,0.56,-0.54,-2.73,3.59,0.53,-0.72,-0.3,3.59,0.61,-0.15,-3.95,3.59,0.59,-0.42,-3.02
,,,,,,,3.6,0.56,0.41,-3.36,3.6,0.59,0.18,-2.93,3.6,0.56,0.4,-3.5,3.6,0.61,0.11,-3.36,3.6,0.59,0.39,-2.93,3.6,0.65,-0.33,-3.61,3.6,0.55,-0.56,-1.66,3.6,0.53,-0.71,-0.97,3.6,0.61,-0.18,-3.45,3.6,0.58,-0.46,-3.17
,,,,,,,3.61,0.56,0.38,-3.93,3.61,0.59,0.14,-3.44,3.61,0.57,0.38,-2.79,3.61,0.61,0.08,-3.94,3.61,0.6,0.36,-3.51,3.61,0.64,-0.37,-2.67,3.61,0.55,-0.57,-2.09,3.61,0.52,-0.73,-3.59,3.61,0.61,-0.22,-3.45,3.61,0.58,-0.49,-2.23
,,,,,,,3.62,0.57,0.33,-3.43,3.62,0.59,0.11,-3.44,3.62,0.57,0.34,-4.29,3.62,0.61,0.03,-3.59,3.62,0.6,0.32,-3.08,3.62,0.64,-0.38,-2.08,3.62,0.54,-0.6,-2.66,3.62,0.51,-0.78,-3.23,3.62,0.61,-0.25,-3.45,3.62,0.57,-0.51,-1.73
,,,,,,,3.63,0.57,0.31,-3.22,3.63,0.6,0.07,-3.44,3.63,0.58,0.29,-4.43,3.63,0.61,0,-2.5,3.63,0.61,0.3,-2.42,3.63,0.63,-0.41,-2.67,3.63,0.54,-0.63,-2.16,3.63,0.51,-0.8,1.47,3.63,0.6,-0.29,-3.45,3.63,0.57,-0.52,-1.73
,,,,,,,3.64,0.57,0.27,-4.79,3.64,0.6,0.04,-3.51,3.64,0.58,0.26,-3.29,3.64,0.61,-0.02,-2.93,3.64,0.61,0.27,-3.28,3.64,0.63,-0.44,-2.16,3.64,0.53,-0.64,-2.23,3.64,0.5,-0.75,3.77,3.64,0.6,-0.32,-3.45,3.64,0.56,-0.54,-1.73
,,,,,,,3.65,0.57,0.21,-4.44,3.65,0.6,0,-3.08,3.65,0.58,0.22,-4.22,3.65,0.61,-0.05,-3.44,3.65,0.61,0.23,-4.45,3.65,0.63,-0.45,-2.16,3.65,0.52,-0.67,-1.86,3.65,0.49,-0.72,1.36,3.65,0.6,-0.36,-3.52,3.65,0.56,-0.56,-1.8
,,,,,,,3.66,0.58,0.18,-3.36,3.66,0.6,-0.02,-2.51,3.66,0.58,0.17,-4.87,3.66,0.61,-0.09,-3.52,3.66,0.61,0.19,-3.51,3.66,0.62,-0.48,-2.24,3.66,0.52,-0.68,-0.3,3.66,0.48,-0.73,0.74,3.66,0.59,-0.39,-3.09,3.66,0.55,-0.58,-1.37
,,,,,,,3.67,0.58,0.14,-3.79,3.67,0.6,-0.05,-2.94,3.67,0.58,0.13,-3.87,3.67,0.61,-0.12,-3.01,3.67,0.61,0.16,-2.93,3.67,0.62,-0.5,-1.65,3.67,0.51,-0.68,-4.56,3.67,0.48,-0.71,1.73,3.67,0.59,-0.42,-2.52,3.67,0.55,-0.58,-0.86
,,,,,,,3.68,0.58,0.1,-4.3,3.68,0.6,-0.08,-3.52,3.68,0.58,0.09,-3.79,3.68,0.61,-0.15,-2.94,3.68,0.62,0.13,-3.44,3.68,0.61,-0.51,-2.23,3.68,0.5,-0.77,-7.11,3.68,0.47,-0.69,1.67,3.68,0.59,-0.44,-3.02,3.68,0.54,-0.59,-0.67
,,,,,,,3.69,0.58,0.06,-4.3,3.69,0.59,-0.12,-3.09,3.69,0.59,0.05,-4.3,3.69,0.61,-0.18,-3.52,3.69,0.62,0.09,-3.36,3.69,0.61,-0.54,-1.88,3.69,0.5,-0.82,0.92,3.69,0.46,-0.68,2.33,3.69,0.58,-0.48,-3.17,3.69,0.53,-0.6,-2.16
,,,,,,,3.7,0.58,0.02,-4.37,3.7,0.59,-0.14,-2.58,3.7,0.59,0.01,-4.3,3.7,0.61,-0.22,-3.17,3.7,0.62,0.06,-3.87,3.7,0.6,-0.55,-0.79,3.7,0.49,-0.75,4.2,3.7,0.46,-0.65,0.98,3.7,0.58,-0.51,-2.23,3.7,0.53,-0.64,-2.75
,,,,,,,3.71,0.58,-0.03,-3.87,3.71,0.59,-0.17,-2.58,3.71,0.59,-0.04,-4.37,3.71,0.61,-0.25,-2.16,3.71,0.62,0.01,-3.95,3.71,0.6,-0.56,-1.29,3.71,0.48,-0.73,1.73,3.71,0.45,-0.66,-0.6,3.71,0.57,-0.52,-1.66,3.71,0.52,-0.65,1.72
,,,,,,,3.72,0.58,-0.06,-3.87,3.72,0.59,-0.19,-2.58,3.72,0.58,-0.08,-3.87,3.72,0.6,-0.26,-2,3.72,0.62,-0.02,-3.36,3.72,0.59,-0.58,-1.44,3.72,0.47,-0.72,1.96,3.72,0.44,-0.66,4.53,3.72,0.57,-0.54,-2.16,3.72,0.52,-0.6,2.56
,,,,,,,3.73,0.58,-0.11,-3.95,3.73,0.59,-0.22,-2.59,3.73,0.58,-0.11,-3.8,3.73,0.6,-0.29,-3.02,3.73,0.62,-0.05,-3.95,3.73,0.58,-0.59,-0.51,3.73,0.47,-0.7,0.06,3.73,0.44,-0.57,7.34,3.73,0.56,-0.57,-2.3,3.73,0.51,-0.6,-3.94
,,,,,,,3.74,0.58,-0.14,-3.3,3.74,0.59,-0.25,-2.59,3.74,0.58,-0.16,-4.38,3.74,0.6,-0.32,-3.17,3.74,0.62,-0.1,-3.6,3.74,0.58,-0.59,-8.33E-13,3.74,0.46,-0.72,-0.66,3.74,0.43,-0.51,-0.52,3.74,0.55,-0.58,-1.3,3.74,0.5,-0.68,-4.39
,,,,,,,3.75,0.58,-0.17,-4.31,3.75,0.58,-0.27,-2.59,3.75,0.58,-0.2,-3.95,3.75,0.59,-0.35,-2.23,3.75,0.62,-0.12,-2.51,3.75,0.57,-0.59,0.07,3.75,0.45,-0.71,1.3,3.75,0.43,-0.58,-0.36,3.75,0.55,-0.59,-1.23,3.75,0.5,-0.69,2.83
,,,,,,,3.76,0.57,-0.23,-4.52,3.76,0.58,-0.3,-2.66,3.76,0.58,-0.24,-3.45,3.76,0.59,-0.37,-1.65,3.76,0.61,-0.15,-2.94,3.76,0.57,-0.58,-0.43,3.76,0.44,-0.69,1.3,3.76,0.42,-0.52,7.32,3.76,0.54,-0.61,-1.86,3.76,0.49,-0.62,4.75
,,,,,,,3.77,0.57,-0.26,-2.95,3.77,0.58,-0.32,-2.23,3.77,0.58,-0.27,-3.38,3.77,0.59,-0.38,-2.08,3.77,0.61,-0.18,-3.37,3.77,0.56,-0.59,-0.64,3.77,0.44,-0.68,1.24,3.77,0.42,-0.43,3.57,3.77,0.54,-0.63,-1,3.77,0.48,-0.59,1.42
,,,,,,,3.78,0.57,-0.29,-3.38,3.78,0.57,-0.34,-1.73,3.78,0.57,-0.3,-3.88,3.78,0.58,-0.41,-2.73,3.78,0.61,-0.22,-3.88,3.78,0.55,-0.6,0.79,3.78,0.43,-0.67,1.68,3.78,0.41,-0.45,1.72,3.78,0.53,-0.63,0.13,3.78,0.48,-0.6,0.2
,,,,,,,3.79,0.57,-0.33,-4.02,3.79,0.57,-0.36,-1.73,3.79,0.57,-0.35,-4.02,3.79,0.58,-0.44,-1.8,3.79,0.61,-0.26,-4.11,3.79,0.55,-0.58,1.43,3.79,0.42,-0.65,2.21,3.79,0.41,-0.4,10.16,3.79,0.52,-0.63,-0.86,3.79,0.47,-0.59,2.1
,,,,,,,3.8,0.56,-0.37,-3.02,3.8,0.57,-0.38,-1.66,3.8,0.57,-0.38,-3.02,3.8,0.57,-0.44,-1.22,3.8,0.61,-0.3,-2.66,3.8,0.54,-0.57,0.43,3.8,0.42,-0.62,1.12,3.8,0.4,-0.24,8.91,3.8,0.52,-0.65,-0.87,3.8,0.47,-0.55,2.77
,,,,,,,3.81,0.56,-0.39,-3.02,3.81,0.56,-0.39,-2.16,3.81,0.56,-0.41,-3.02,3.81,0.57,-0.46,-1.87,3.81,0.6,-0.31,-2.08,3.81,0.54,-0.57,0.5,3.81,0.41,-0.63,6.54,3.81,0.4,-0.22,-2.35,3.81,0.51,-0.64,-0.49,3.81,0.46,-0.54,1.35
,,,,,,,3.82,0.55,-0.43,-3.16,3.82,0.56,-0.42,-2.3,3.82,0.56,-0.44,-3.09,3.82,0.56,-0.48,-0.87,3.82,0.6,-0.34,-2.59,3.82,0.53,-0.56,0.13,3.82,0.41,-0.49,11.13,3.82,0.4,-0.29,-0.98,3.82,0.5,-0.66,-3.58,3.82,0.46,-0.53,0.64
,,,,,,,3.83,0.55,-0.45,-2.09,3.83,0.55,-0.44,-1.36,3.83,0.55,-0.47,-2.59,3.83,0.56,-0.48,-0.72,3.83,0.6,-0.37,-2.51,3.83,0.53,-0.57,-1.31,3.83,0.4,-0.4,-0.12,3.83,0.4,-0.24,4.46,3.83,0.5,-0.72,-3.33,3.83,0.45,-0.52,2.64
,,,,,,,3.84,0.55,-0.47,-2.52,3.84,0.55,-0.45,-0.86,3.84,0.55,-0.5,-2.59,3.84,0.55,-0.5,-1.86,3.84,0.59,-0.39,-3.09,3.84,0.52,-0.58,2.02,3.84,0.4,-0.49,-3.52,3.84,0.39,-0.2,3.02,3.84,0.49,-0.72,2.41,3.84,0.45,-0.47,2.33
,,,,,,,3.85,0.54,-0.5,-3.16,3.85,0.54,-0.46,-0.86,3.85,0.54,-0.52,-2.59,3.85,0.55,-0.52,-1,3.85,0.59,-0.43,-2.74,3.85,0.51,-0.53,3.35,3.85,0.39,-0.47,1.34,3.85,0.39,-0.18,2.92,3.85,0.48,-0.67,4.13,3.85,0.44,-0.48,0.27
,,,,,,,3.86,0.54,-0.53,-2.03,3.86,0.54,-0.46,-0.8,3.86,0.54,-0.55,-2.66,3.86,0.54,-0.52,0.07,3.86,0.58,-0.44,-1.73,3.86,0.51,-0.52,0.8,3.86,0.39,-0.47,0.67,3.86,0.39,-0.14,3.78,3.86,0.48,-0.64,2.16,3.86,0.44,-0.47,5.65
,,,,,,,3.87,0.53,-0.54,-3.02,3.87,0.54,-0.47,-1.29,3.87,0.53,-0.57,-2.23,3.87,0.54,-0.52,-0.36,3.87,0.58,-0.46,-1.73,3.87,0.5,-0.51,1.23,3.87,0.38,-0.46,2.44,3.87,0.39,-0.1,4.83,3.87,0.47,-0.62,2.22,3.87,0.43,-0.36,5.77
,,,,,,,3.88,0.52,-0.59,-3.48,3.88,0.53,-0.49,-1.43,3.88,0.53,-0.59,-1.6,3.88,0.53,-0.52,-0.86,3.88,0.57,-0.48,-1.73,3.88,0.5,-0.49,1.48,3.88,0.38,-0.42,3.93,3.88,0.39,-0.05,3.97,3.88,0.46,-0.6,1.96,3.88,0.43,-0.35,0.27
,,,,,,,3.89,0.52,-0.61,-0.07,3.89,0.53,-0.5,-0.5,3.89,0.52,-0.61,-2.34,3.89,0.53,-0.53,-0.99,3.89,0.57,-0.5,-1.73,3.89,0.49,-0.48,3.39,3.89,0.37,-0.38,3.45,3.89,0.39,-0.02,2.96,3.89,0.46,-0.58,-0.22,3.89,0.42,-0.36,1.72
